"{'border': 100, 'loc_back_radius': 100, 'max_radius': 60, 'selection_std_multiplier': 4, 'growth_std_multiplier': 4}"
Name,Centre x,Centre y,Calibrated Magnitude,CM Error,Radius,Area,Total Uncorrected Flux Through Aperture,F Error form Bakcgorund Removal,F Number Counting Error,Aperture Cutoff Flux Correction,ACFC Error,Background Flux Mean,Background Flux Std
406,2251,253,14.575362829756173,0.017445812310644095,11,377,1304611,280.3229666769505,139.58381253994597,8.290400508877998,5.443287221758973,3408.8258866758974,14.437367303609342
407,1325,3902,15.15716424790915,0.018214006953075203,10,317,1096927,158.7661868832535,106.79852489294656,0.09959978566932937,0.07483839900842883,3424.356703724576,8.9171974522293
408,2407,4443,14.579139634954462,0.021297094137530025,11,377,1304497,354.5261049149668,139.30970543069188,17.05091858530327,8.67230965900019,3408.726275789957,18.259023354564757
409,678,2841,13.882111058895639,0.008326145672277931,12,441,1543710,187.2611464968153,191.13143227766952,379.7556308343325,92.32446251058379,3417.6389469285414,8.9171974522293
410,1975,941,14.597442577794345,0.012230193887812778,11,377,1308480,164.89586275114735,138.16907446883422,8.849552283426593,2.4877067641340225,3420.130787428185,8.492569002123142
411,979,3529,13.762985034624908,0.008015022156101193,13,529,1850133,205.0955414012739,202.44680079344946,206.63909721556726,97.03161905517489,3419.9400620954584,8.9171974522293
412,445,4111,14.323521779972717,0.012099771939668783,13,529,1835028,224.62845010615712,156.7673236646756,4.538789114763813,2.2988376441124565,3422.40454864086,9.766454352441613
413,2433,1674,14.667995335550028,0.018393420249324336,11,377,1305599,272.0781735393931,133.74934800109435,9.003194645019958,4.405646469429616,3415.6766894145417,14.012738853503185
414,117,3338,14.858490932336187,0.02009596422165551,10,317,1097658,249.48972224511266,122.5393257770499,1.8206452824245791,1.6841187200282883,3415.2748064293564,14.012738853503185
415,1781,3629,14.386131380745617,0.011296690454204901,12,441,1526032,187.2611464968153,152.270917526004,16.744395078376982,5.544837557631753,3407.8130786299066,8.9171974522293
416,1725,1540,15.469400257255705,0.026899645503635817,8,197,686832,190.71821788695644,92.48095309403901,2.664995701111843,1.6054970841884875,3443.04199652192,13.588110403397028
417,118,2549,14.589707073446853,0.017682653630718023,11,377,1306916,280.3229666769505,138.59439009608303,27.7014345602827,18.932303474552285,3415.670013352506,14.437367303609342
418,1581,678,14.67611454048376,0.016641840624307378,15,709,2444538,237.4386972990075,133.28371544187843,9.794690343843887e-05,0.0001314648415924953,3422.811637796909,8.9171974522293
419,932,721,14.293287252123319,0.011323698634084268,14,613,2122028,210.26612998963816,158.96889639487705,3.537005031272888,1.7834856654668412,3420.484322967365,8.492569002123142
420,2101,1834,14.854472622583735,0.015288477860039073,11,377,1303501,173.1406558887047,122.77120384351625,0.6220272176528885,0.5168915245941705,3417.581515933193,8.9171974522293
421,2204,3575,14.79507309316868,0.015532807273127582,11,377,1300306,189.63024216381945,126.17057508631615,2.0013934259460946,0.7072398280826853,3406.862031783523,9.766454352441613
422,1701,684,15.290757192858111,0.020784646612549938,11,377,1299913,164.89586275114735,100.42654593621714,0.0016522408415483218,0.0018677380971554216,3421.293126979631,8.492569002123142
423,1364,1123,14.382797555921618,0.02277206408861303,12,441,1539491,463.6942675159235,152.54904894477798,3.3207702222746467,3.627521224205426,3438.140108086267,22.08067940552017
424,1657,2556,15.194985946078884,0.019265730773053158,11,377,1298169,164.89586275114735,104.95489922337467,0.004810135381075458,0.0058607969922337445,3414.2001833660775,8.492569002123142
425,1121,4270,14.490384498265,0.01506634586608611,13,529,1832242,253.92781316348194,145.1746098326682,3.1480701893247187,1.6739257069150404,3423.754882154882,11.040339702760084
426,1944,4349,14.072179272831203,0.011393586719144146,14,613,2118187,273.3459689865296,175.99673648828744,8.492885605056026,4.49933460205598,3404.9137826190413,11.040339702760084
427,2388,931,14.400016492109437,0.014112449696820262,11,377,1309686,255.5885872642784,151.1565392627818,60.0291903393374,22.119870188314177,3413.3626011620668,13.163481953290871
428,949,1709,14.737215948036411,0.014413831039268677,11,377,1309818,181.38544902626208,129.56228594849372,6.046928316238047,3.281202433925276,3429.7920797342194,9.341825902335456
429,194,3560,14.789947598338928,0.022270498196209684,13,529,1823748,302.76008492569,126.47509161919018,0.40351079780750415,0.2782869958246167,3417.3006638939837,13.163481953290871
430,651,3886,14.91415716048331,0.015119993928657444,10,317,1099238,158.7661868832535,119.42892135164163,3.8797393721061213,2.375301669871048,3422.6332263242375,8.9171974522293
431,1572,718,14.570333345016117,0.01376608574563398,13,529,1830693,205.0955414012739,139.93459139958873,0.7437018549316787,0.4812711290347438,3423.650869810643,8.9171974522293
432,1741,2967,14.533310231826395,0.013143550974349013,14,613,2112168,199.75282349015626,142.3435526940328,0.01424183908557821,0.0188056900784165,3412.5714730937048,8.067940552016985
433,1004,1902,14.228362321606754,0.011817669838323963,14,613,2126550,241.8060494880839,163.77388602068692,10.239436145715418,1.8082185716473316,3425.331344629173,9.766454352441613
434,736,124,14.479668166586464,0.015950639471184195,12,441,1528259,276.4331210191083,145.83904705603015,18.86803622940195,11.10842225980334,3417.210821663921,13.163481953290871
435,2123,207,14.790138251413302,0.021902407674802612,11,377,1301785,296.81255295206523,126.45378741000775,2.9832801455748688,2.335638402861487,3410.595330635715,15.286624203821656
436,831,3109,14.59925782821358,0.013620830755469021,13,529,1826875,195.32908704883226,138.08315212908474,0.6798021285661152,0.41891986680409354,3417.406508692053,8.492569002123142
437,316,1670,15.054949219666252,0.019598106444385668,10,317,1095741,196.5676599506948,111.9445862901246,0.4074627913785007,0.35948912082639406,3417.0643835972646,11.040339702760084
438,2325,2209,14.881306009431224,0.017530617614094104,10,317,1096893,204.12795456418306,121.24904650647657,4.09425295333969,2.705589362629791,3413.8538445465942,11.464968152866241
439,2362,2620,14.965806524095742,0.020893956760622345,10,317,1097168,234.36913301813613,116.61352446920077,5.623187682368541,3.5966317204545724,3418.1996400973853,13.163481953290871
440,2089,4307,13.228196150771321,0.007592028774815256,21,1373,4743080,393.3547200350086,259.6165090183066,8.83558659762264,7.346858801030278,3405.447391292897,10.615711252653927
441,2030,4389,14.596886201947264,0.01666034922213321,12,441,1520854,258.5987261146497,138.22817620555756,2.3038934278013965,1.5084164478513826,3405.32193039203,12.314225053078557
442,1164,2566,14.002814073889095,0.010206815710976291,16,797,2755449,251.7430815145267,181.7203568329628,5.110707991331268,1.983684978689951,3415.8428003920963,8.9171974522293
443,2251,4490,14.777696054128578,0.01970165316190638,9,253,878985,263.4110297676806,126.84844526459068,87.35076618060506,26.51008891792052,3410.650086695479,16.56050955414013
444,616,2411,15.178277572429069,0.017909747977225995,10,317,1094940,151.20589226976523,105.76401430133244,0.3378978246483655,0.23746050773149407,3418.782250091065,8.492569002123142
445,1794,1373,15.15129503264206,0.023101292694594742,10,317,1101771,219.24854379115962,107.0838548605449,0.8975852018098696,0.5045662897775435,3439.444946461217,12.314225053078557
446,1933,1839,13.516140661819506,0.007489738192543523,15,709,2477712,237.4386972990075,226.42221658804263,439.31241416943595,139.93120050143003,3422.348349556217,8.9171974522293
447,2358,1316,14.033169677729616,0.013523043638063503,14,613,2130442,357.4524209823849,179.11602667517838,34.238757117462654,12.713125466010228,3423.098611726096,14.437367303609342
448,774,1680,14.212546628015879,0.01019992358118677,13,529,1838670,195.32908704883226,164.92786063383812,24.644601608579997,8.05915239680937,3424.3266555515033,8.492569002123142
449,1958,4329,14.399937967802972,0.014009911987333368,13,529,1824065,253.92781316348194,151.3478988203401,3.7989466746690645,2.550222927349581,3404.8370766023972,11.040339702760084
450,256,4359,14.215335478190907,0.017315122319488466,13,529,1835014,400.4246284501062,164.73684553411394,17.77226880267685,8.902029840776681,3417.53454011998,17.409766454352443
451,943,1266,15.423121112872447,0.02072576344922465,9,253,877679,141.8367083364434,94.48552174274236,0.43218195977131496,0.3358179075942392,3433.8003406363705,8.9171974522293
452,2264,2335,14.850344000723684,0.019400599293719737,12,441,1521571,240.76433121019107,123.00686698068762,0.12840697571949414,0.09191739802944005,3415.9644233006698,11.464968152866241
453,594,1007,15.232623303787367,0.01984708296668703,11,377,1300775,164.89586275114735,103.15136030879071,0.018602167570014604,0.016545687035441688,3422.108214499857,8.492569002123142
454,1882,3734,14.156872704981671,0.010701785674630145,15,709,2443994,226.13209266572142,169.280397811257,2.4794737083982046,1.2605726899249032,3406.6828588390163,8.492569002123142
455,405,2228,14.56369912771982,0.017391540416840608,15,709,2443437,282.66511583215174,140.3654341829684,9.770788884425084e-05,0.0002024808782169356,3418.5254511800094,10.615711252653927
456,487,2952,14.307825472882584,0.012192858644689143,14,613,2119906,231.292742988602,157.9040477286254,4.782014490160295,1.8874862509160897,3417.5731023016574,9.341825902335456
457,2040,1976,14.588476043486423,0.013508632318761676,13,529,1826919,195.32908704883226,138.7700590953546,0.7997601583711718,0.42109017767691537,3417.1301903566573,8.492569002123142
458,1792,3151,15.27216646678524,0.017301064465512273,9,253,873440,128.32845039963925,101.28361126694425,1.3005912209681152,1.1301393161924553,3411.785099164927,8.067940552016985
459,1830,2640,15.013452802626377,0.016303593518025985,10,317,1094772,158.7661868832535,114.0972532656847,2.0534803006940825,0.919454892993715,3412.4726081931426,8.9171974522293
460,2218,2794,15.02983490235913,0.01930075816242142,11,377,1300783,197.8750353013768,113.24708193426665,0.3543270886239487,0.27974216474619945,3416.3344786031125,10.19108280254777
461,1134,2915,14.25028034605698,0.011489307852471344,15,709,2448340,226.13209266572142,162.15497925716366,1.6519285738873506,1.0149265850394344,3416.1435299042437,8.492569002123142
462,2069,1296,15.083077584038554,0.018262238012092105,11,377,1302684,173.1406558887047,110.503774786093,0.41442484222401454,0.20111188077070294,3423.005081586272,8.9171974522293
463,519,1472,14.974301639863015,0.01622481611535796,11,377,1302947,164.89586275114735,116.17827829713663,0.9159796990406831,0.5183240664194783,3420.2907364772227,8.492569002123142
464,649,3499,14.583520668724757,0.012693775933252658,12,441,1527185,178.343949044586,139.06748879831443,6.25801823814761,3.4660895058848555,3419.1501894769403,8.492569002123142
465,2355,2784,15.222880326413318,0.020968954564995746,8,197,684390,178.79832926902165,103.48795535683601,26.37576244511397,17.73945273965906,3419.696665462241,12.738853503184714
466,105,2254,15.008444019247365,0.0198160716317406,9,253,877234,209.37799802046408,114.28640839026741,19.05803983939624,9.68249956501052,3415.7020429140434,13.163481953290871
467,2026,481,15.140337025803195,0.017713448354298268,9,253,875131,155.3449662732475,107.59611527805536,7.253110135964586,3.0143482266213364,3413.2572173006774,9.766454352441613
468,561,1351,14.319780925069475,0.012306830934371163,14,613,2122767,231.292742988602,157.03212296203665,6.2820948231030345,3.2856511030096596,3422.6882746460615,9.341825902335456
469,2046,1452,13.143693229156987,0.006700040442134218,24,1793,6210425,359.6079041994077,269.93004259618954,3.399444822026313,2.486144239479906,3423.0690307328605,8.492569002123142
470,373,2648,14.673753149010341,0.013401292876168754,10,317,1100766,173.88677611023002,133.28766546215593,37.62568859649896,16.91517336702857,3416.4050417528338,9.766454352441613
471,1964,258,14.654402390194328,0.018260079763233093,13,529,1823172,273.4607218683652,134.62282334742767,0.0690640112314361,0.09664068665050277,3412.1903505368,11.8895966029724
472,1913,3480,14.802144656285215,0.014234888373888472,11,377,1300692,164.89586275114735,125.74385470441484,6.139410141782206,2.301031854728524,3408.171042451127,8.492569002123142
473,1529,187,15.159129611292782,0.023902969245119404,10,317,1094290,226.80883840464787,106.69519380962316,1.5320085275176736,1.2718307444125763,3416.107683337309,12.738853503184714
474,1844,532,14.928092039138438,0.014817074675300355,10,317,1097044,151.20589226976523,118.6650666355624,3.8073539082155596,2.0924436489060207,3416.28581060056,8.492569002123142
475,1644,2335,14.779232874653186,0.04055892890808056,7,149,524362,103.6650158448722,123.59378049432003,879.5732489217326,581.5294718826605,3416.6884390813548,8.492569002123142
476,822,2826,14.86368837791894,0.014911810894221132,11,377,1303164,164.89586275114735,122.24382361347787,2.4362629924432673,1.6095257361121444,3417.030364955854,8.492569002123142
477,2117,4051,15.156412373513186,0.01820329740282426,10,317,1090674,158.7661868832535,106.83375772622956,0.47415851927607927,0.34668987589838823,3404.6074076028176,8.9171974522293
478,676,1005,14.139988524503533,0.010567594541607911,15,709,2455419,226.13209266572142,170.58037059423052,9.815993316026445,5.398142748061984,3422.1739593341817,8.492569002123142
479,2310,1177,15.350405636583233,0.026278368189045297,9,253,874738,209.37799802046408,97.69191443917133,2.648478829064699,1.6381308739053186,3419.740276099643,13.163481953290871
480,2417,1645,14.841593820384311,0.01934214527838606,10,317,1097858,241.9294276316244,123.4326878700492,17.624496545263206,8.572401803590092,3415.2125285967663,13.588110403397028
481,302,3083,15.127971469947608,0.022252763026286017,11,377,1299697,214.36462157649154,108.24394115676095,0.11382372096149831,0.10810972757290725,3416.3932339598186,11.040339702760084
482,940,3436,14.534311400382006,0.012960999269905044,13,529,1828603,195.32908704883226,142.26978043277055,2.3358987542907657,1.1552337928189897,3418.454271409473,8.492569002123142
483,1243,3557,16.726378418861778,0.10772163535245283,3,29,101354,48.02057789801468,46.84029179073072,494.10694339340705,258.1284337445345,3419.309898791697,8.9171974522293
484,1522,547,14.637380836604962,0.014502944984295324,12,441,1526569,205.09554140127386,135.6645487875204,4.87064032716083,1.9004058026119233,3419.873311116278,9.766454352441613
485,1124,3135,14.641306571010087,0.01359774291154273,13,529,1824901,185.56263269639066,135.43461298158482,0.7614969121170524,0.6115658727989415,3415.044358424439,8.067940552016985
486,2084,887,14.957038133561053,0.0225785500017172,15,709,2438091,260.0519065655796,117.10956645295667,5.9294213132133854e-06,8.700344154458141e-06,3419.430676227363,9.766454352441613
487,1518,2692,14.65791781110485,0.013421871985208597,12,441,1523745,178.343949044586,134.39018294728342,4.0669895885796565,1.7792044558925904,3414.250065141487,8.492569002123142
488,172,4240,15.037470245940009,0.023912924726658822,9,253,877068,256.6569007992785,112.80774060427126,9.793471885438148,8.794218646288591,3416.3731765207885,16.13588110403397
489,1503,1727,14.585651536187674,0.01830468872782046,14,613,2128744,294.37258198549347,138.95269968495722,0.24040747001359625,0.26866950125565287,3441.168266313641,11.8895966029724
490,1964,449,13.75246477589313,0.01165257703137139,23,1653,5684462,397.0757376270835,203.942170010423,0.0016849436134544794,0.002354465237032555,3413.714211307586,9.766454352441613
491,1838,1175,15.179374939508682,0.017721844050014098,9,253,878840,148.59083730484545,105.66134959472159,10.743334726931481,5.263158663217278,3429.5481391376366,9.341825902335456
492,1943,1937,14.274263625248276,0.011702263735666754,15,709,2450611,226.13209266572142,160.37480718966538,1.3180576066111653,0.7941361211322787,3420.156447417317,8.492569002123142
493,1769,2056,14.951277622893745,0.015940770352440275,11,377,1303584,164.89586275114735,117.4174910001611,0.7415532773276203,0.46363569249680275,3421.2125538653236,8.492569002123142
494,1573,512,15.11346543880644,0.01934764079159753,11,377,1300857,181.38544902626208,108.96897786378365,0.22064933095428862,0.15366316496268037,3419.0524187356027,9.341825902335456
495,1152,750,14.39865474607766,0.013086525992906963,14,613,2121312,231.292742988602,151.43971843500032,3.0902147082613647,1.3672619515401594,3423.128893442623,9.341825902335456
496,1643,2818,14.59060439621579,0.013984314857777817,13,529,1824959,205.0955414012739,138.62856627081538,2.33561703804834,1.5429427819022041,3413.499282823626,8.9171974522293
497,1798,2838,14.119645994512481,0.01040973562289902,15,709,2448937,226.13209266572142,172.18410057220567,10.617846959637003,8.55749989084298,3412.256185486799,8.492569002123142
498,161,4411,15.048698874874379,0.020719385375015352,8,197,685036,190.71821788695644,111.12008303677239,256.6770242573681,95.57493263304336,3414.6615591162476,13.588110403397028
499,2422,3270,14.507956722776434,0.018947701144402748,13,529,1832093,332.0594479830149,143.99626345072105,5.48484875280788,3.1569559218060084,3424.117346147884,14.437367303609342
500,2287,4011,14.286405400812512,0.012349208235355022,12,441,1526382,240.76433121019107,159.18078076516304,96.83615738043453,19.751572913173693,3403.726709829916,11.464968152866241
501,1996,3562,15.06367970803796,0.01640766110871884,10,317,1092395,151.20589226976523,111.48752622165807,2.1626692024106897,1.1467695154877915,3406.831329643455,8.492569002123142
502,2278,4120,13.68600408777442,0.00937339475849318,16,797,2757145,311.68191044655686,209.72013402744486,235.39101104597057,67.81948941414048,3404.2189026141914,11.040339702760084
503,2252,2642,14.016901669996951,0.013451797550541338,20,1257,4325633,361.3166451207304,180.55921744789472,0.000327214224775596,0.0006575768354703942,3415.29941845235,10.19108280254777
504,1633,3214,14.772138022875705,0.01641947540260878,14,613,2108044,210.26612998963816,127.51812620157216,0.03542091479867955,0.03400600409673896,3412.370517928287,8.492569002123142
505,2154,4011,14.063146991766382,0.009863939646868856,14,613,2117853,220.7794364891201,176.58694676859085,59.221099493716274,25.22490307996069,3404.0294457274827,8.9171974522293
506,1359,2269,14.902505397206994,0.016748358775392717,12,441,1521794,187.2611464968153,120.08397400757221,0.9210142578291967,0.38834351260876254,3418.0812679967094,8.9171974522293
507,201,1089,14.99859441042769,0.021471618875042387,10,317,1096249,234.36913301813613,114.85836459271938,7.200617144781211,4.37955610005157,3416.5821958456972,13.163481953290871
508,925,364,14.739999577942942,0.014100887392652754,10,317,1099821,173.88677611023002,129.18041687472237,61.85516732588567,19.89453959646104,3416.8246684418705,9.766454352441613
509,2193,3175,15.234891624577829,0.02133675321470165,10,317,1095743,181.44707072371827,103.04102054012857,0.5634683886870682,0.3749807634217306,3423.1089844985763,10.19108280254777
510,1111,3306,13.929064815701896,0.01009964537755558,18,1009,3482383,269.76441909585714,188.00956827986002,1.1532775117063447,0.9922439297397034,3416.288803008147,8.492569002123142
511,277,110,15.143388056342262,0.026847691261034323,10,317,1095297,264.61031147208917,107.43847069150652,8.645113359758193,5.631667051227151,3418.782255569307,14.8619957537155
512,1241,1193,14.156395982150965,0.014356741805079032,15,709,2473455,339.1981389985821,169.31761201903902,2.4648219390488544,2.411272066470455,3448.2179777999577,12.738853503184714
513,1586,3623,15.217883500300843,0.019617036062736938,11,377,1297655,164.89586275114735,103.85335290195485,0.1379648861067831,0.14524338834024336,3413.446899445682,8.492569002123142
514,1174,1739,15.429779015733446,0.025015273490180737,10,317,1098242,181.44707072371827,94.19840057874865,0.027296948932714348,0.028514215117828517,3436.4941997741503,10.19108280254777
515,677,2897,14.938922284379037,0.016316867714286348,11,377,1302528,173.1406558887047,118.08154212848844,2.1529558536862012,1.2527511182363273,3417.996682781321,8.9171974522293
516,1017,3541,15.097211934414094,0.016831463831804797,10,317,1096094,151.20589226976523,109.77339857987596,3.357971895782663,1.6333624444757047,3419.6965330101693,8.492569002123142
517,347,4182,15.15059676435361,0.0224473590854672,10,317,1095629,211.68824917767137,107.11589110738662,1.4131064317686928,0.8936062621404394,3420.047904959844,11.8895966029724
518,1882,4337,14.27881819627731,0.013426403436521602,14,613,2113220,273.3459689865296,159.99254192378683,16.110293142177298,3.31503636696178,3405.5830122818356,11.040339702760084
519,1967,553,15.266473486857372,0.020387024576145128,11,377,1297817,164.89586275114735,101.5558213672027,0.022779613295580512,0.02157344491337415,3415.128422139079,8.492569002123142
520,787,2929,14.179379650815807,0.010279858032623717,13,529,1835979,205.0955414012739,167.2977372471479,81.83727337955081,24.137085891730383,3417.751355599214,8.9171974522293
521,2006,3137,15.370199729293956,0.02120131313956821,9,253,873839,155.3449662732475,96.81099805835335,1.5261674095004156,1.0718337186486124,3416.864152786346,9.766454352441613
522,1248,3846,14.726279417767774,0.01413516648543863,12,441,1527011,178.343949044586,130.22326474629548,4.33774195492283,1.6571411243086713,3424.1562388181774,8.492569002123142
523,688,2247,14.834358263047474,0.015355328440969077,12,441,1523657,178.343949044586,123.91139781949083,1.2085308895522182,0.6304704946500342,3420.188130363764,8.492569002123142
524,2343,3763,14.191844991346695,0.012322982363683056,12,441,1528874,249.6815286624204,165.95801159437593,207.87551349157368,96.5194809425915,3404.380812670388,11.8895966029724
525,2021,2670,14.766335913102836,0.013545981655530876,10,317,1098135,158.7661868832535,127.63062476680254,58.46147963065504,10.232537085961562,3412.7615887117845,8.9171974522293
526,502,4205,14.42129937762083,0.013056389026815175,13,529,1832378,224.62845010615712,149.82547292250854,15.973787990083972,8.166077461526337,3421.418388777971,9.766454352441613
527,432,301,15.053090745629936,0.018542066339752895,9,253,877481,182.36148214685576,111.93664051262589,23.655987295200145,13.268996280407162,3418.7794012282498,11.464968152866241
528,524,1392,14.59822846102031,0.013250976477357582,12,441,1527731,187.2611464968153,138.04264158815883,29.952067041880127,11.643199235186284,3421.0322655405057,8.9171974522293
529,213,4133,14.69245477318124,0.01972747003671512,11,377,1306304,288.56775981450784,132.15376436341,34.57837233678934,18.952092497960507,3418.6721022933166,14.8619957537155
530,1506,1805,15.03854441195104,0.020051144701692662,11,377,1307847,206.11982843893418,112.78312057898496,2.754090535892915,1.259845402243966,3435.3500469826686,10.615711252653927
531,2203,1812,14.581919004709638,0.013483392230222683,12,441,1525724,196.17834394904457,139.12871806054298,17.784335494609948,6.979677391631099,3415.798639026825,9.341825902335456
532,2119,3000,15.35995974444447,0.023615849419896067,11,377,1298237,181.38544902626208,97.27645526341705,0.013705408418523463,0.01374082477126639,3418.499446290144,9.341825902335456
533,484,1453,15.460053504355148,0.02133233430296177,9,253,873782,141.8367083364434,92.8900840879901,0.79249620856025,0.5506112276928339,3419.5787837080084,8.9171974522293
534,743,3720,14.810180623380196,0.013641254787396534,10,317,1100048,151.20589226976523,125.1540778965076,37.472586527996675,19.700193852634033,3420.7711570532333,8.492569002123142
535,1999,1870,15.114500395884722,0.019826634901755437,12,441,1520007,187.2611464968153,108.91785725522016,0.045451467733800946,0.04622121248248831,3419.827438482838,8.9171974522293
536,2049,2368,14.380465223218469,0.012498291356425845,14,613,2116289,220.7794364891201,152.69446869206092,8.983444582599216,5.6341385619256865,3414.3122336555452,8.9171974522293
537,517,872,15.538939581806162,0.021930113330582268,9,253,873255,135.08257936804134,89.57419216426779,1.0783962013762254,0.6736204714225569,3419.8872098739876,8.492569002123142
538,2261,1067,15.309951080002545,0.021480200034659013,9,253,874288,168.85322421005165,99.50492671872075,7.53545666598647,4.131711308682419,3416.5484962794544,10.615711252653927
539,2068,3306,13.224347821715925,0.0067913841347491686,22,1517,5250130,330.77438801104796,259.8089597034848,148.22504031638013,46.30275414476494,3416.3673727473915,8.492569002123142
540,2175,3394,14.348422831821447,0.012981738865965885,14,613,2117878,241.8060494880839,154.96530743328077,8.954064181580849,4.507222158399817,3415.7646875890846,9.766454352441613
541,1183,565,14.844524947951644,0.018049860185427848,14,613,2111104,220.7794364891201,123.3374037419856,0.014581262925952625,0.01184706960713888,3419.0732215957364,8.9171974522293
542,612,1260,14.922597586080082,0.01923487869727841,14,613,2113287,220.7794364891201,118.98178358307675,0.0005152621817068404,0.0008365485574275411,3424.356174837504,8.9171974522293
543,100,3166,14.521030783066777,0.021195811284093122,15,709,2443333,373.11795289844036,143.08993977084407,17.42671312108991,18.644790901585342,3417.289519233253,14.012738853503185
544,658,100,15.406076428070877,0.0284105743957222,9,253,873688,216.13212698886613,95.0464692603733,35.37806618639552,23.905320062281604,3417.6054098068653,13.588110403397028
545,939,1072,15.355137441248628,0.01966057375173572,9,253,876750,141.8367083364434,97.4740314927912,3.6578450234055353,2.1177638615418246,3427.860921678033,8.9171974522293
546,917,1727,14.682003833059806,0.014569878788437069,12,441,1529466,196.17834394904457,132.87244035803104,13.365201411200113,8.660358229386148,3428.142663476874,9.341825902335456
547,1614,281,14.832308628410587,0.017985739963416722,11,377,1303270,222.6094147140489,123.99157775973738,10.346434115209586,4.293435540449942,3416.16999640491,11.464968152866241
548,2222,3169,14.096805225293652,0.011018217194901958,13,529,1841065,244.16135881104032,173.21723538162817,284.2994030884063,69.70534148700837,3423.5553674229595,10.615711252653927
549,1623,1060,15.735608118963752,0.027038190776793456,7,149,519042,145.13102218282108,81.7358508949521,14.34581112497672,7.393080000327182,3438.666111936095,11.8895966029724
550,2035,2025,14.59882706812357,0.014073893401387403,13,529,1826079,205.0955414012739,138.10539113714083,2.104127666711384,1.3054558398759997,3415.8901719071027,8.9171974522293
551,1861,3840,14.175671632853815,0.011281517366821458,16,797,2743460,239.75531572812065,167.81281870130843,5.258159155629668,3.2449837536967587,3406.899445269162,8.492569002123142
552,652,4303,14.572949824780382,0.018091063468628966,15,709,2447225,293.97172046543784,139.76833458737474,0.1119762445188545,0.10279379223464304,3424.10410810532,11.040339702760084
553,1713,1428,14.808201443579915,0.021515613847514343,12,441,1534800,285.3503184713376,125.39544304143108,5.646023177927481,3.668297762955014,3444.6167411892134,13.588110403397028
554,2186,1870,15.138814543035032,0.017956823480568034,10,317,1094213,158.7661868832535,107.68813823098915,3.6974221608447686,2.442127023111673,3415.1932646193795,8.9171974522293
555,767,3452,15.23579786931515,0.019367808392077246,10,317,1094312,158.7661868832535,102.99303703926019,1.5907325364703002,1.2166031490000049,3418.62597577738,8.9171974522293
556,2107,4110,14.352434929525845,0.013288071187724123,15,709,2437583,248.74530193229356,154.70143398673727,2.058294391507132,1.0714588514191397,3404.3024912869496,9.341825902335456
557,101,3947,13.238141031563964,0.025119698029342642,20,1257,4365238,481.7555268276406,255.14001354067145,1698.5170742993148,1446.0279634626904,3420.955905720339,13.588110403397028
558,2069,2356,14.90874291897724,0.015940992761848252,11,377,1301658,173.1406558887047,119.72993825327202,3.2125596619351593,2.4147073607088676,3414.6491827211344,8.9171974522293
559,1005,2062,15.380239829287659,0.01795026789036461,8,197,683405,119.19888617934777,96.27813048465913,18.13368223937651,9.992157451074153,3422.0077238090303,8.492569002123142
560,950,2278,13.98215230117058,0.011625304666467369,18,1009,3485382,310.2290819602357,183.43996409191237,11.714766407110275,4.048087321583926,3420.9432899642793,9.766454352441613
561,1909,2288,15.444318597656583,0.024975309316486765,12,441,1514444,178.343949044586,93.56992321096855,0.0002983484396103976,0.00043302462976552055,3414.2600214745885,8.492569002123142
562,2117,291,15.667226246229747,0.030109315361920897,8,197,678997,178.79832926902165,84.42712686307527,2.3881404878445576,1.6734848559767448,3410.5028439068333,12.738853503184714
563,2069,2221,15.15036822326589,0.0187149579957554,10,317,1094021,166.32648149674176,107.11942850702587,3.0709925945229397,1.470344146501762,3414.9729591051364,9.341825902335456
564,1690,4009,15.276217186909488,0.019993238033414372,10,317,1091836,158.7661868832535,101.09667748053498,0.926316556386475,0.7315636761907253,3412.0361571053522,8.9171974522293
565,1615,4502,15.276082060203947,0.027848498817761604,10,317,1093161,241.9294276316244,101.08960471678022,3.6285371344451343,1.91568692358043,3416.220478921783,13.588110403397028
566,2110,266,15.36572972420665,0.027336844576342157,9,253,872204,216.13212698886613,96.98300422655701,6.864535477539689,6.7836227097309525,3410.2699481865284,13.588110403397028
567,1151,369,15.714042895907886,0.025446512628288134,8,197,679989,137.07871910624993,82.62612182842383,2.3285741900059396,1.4219882347619748,3417.065604018246,9.766454352441613
568,659,943,15.279660041671185,0.017972184249784945,9,253,875763,135.08257936804134,100.89757663025975,8.782754056241968,4.315978278722303,3421.2754111863273,8.492569002123142
569,1052,855,15.137045188313829,0.020846752640247913,13,529,1823513,195.32908704883226,107.7930584569694,0.008979967435033064,0.007593044354548226,3425.1297855359026,8.492569002123142
570,1763,1544,15.571302170343406,0.027063530771592348,8,197,685193,172.83838496005427,88.20090264279234,9.554645151509371,6.483897223428027,3438.6477196598817,12.314225053078557
571,837,3182,14.909909161890683,0.016280765214644954,12,441,1521381,178.343949044586,119.67423202157835,1.1554727783064023,0.6880309112684921,3417.3675242404656,8.492569002123142
572,634,2735,15.244063967299232,0.018843647129335308,10,317,1093887,151.20589226976523,102.5985003245494,2.239532277990733,1.174162249038131,3417.541160035184,8.492569002123142
573,1136,1724,14.846489138568899,0.01617969170908964,11,377,1310440,189.63024216381945,123.05807320209463,41.345183693996105,10.034255742569517,3435.800293421188,9.766454352441613
